threshold,precision,recall
0.25981684763786755,1.0,0.0008061265618702137
0.20764545960969724,1.0,0.0016122531237404273
0.20107472544512625,1.0,0.0024183796856106408
0.18791600620002286,1.0,0.0032245062474808546
0.14463775654772554,1.0,0.004030632809351068
0.127620217047327,1.0,0.0048367593712212815
0.09087949035511049,1.0,0.005642885933091495
0.07350361707566981,1.0,0.006449012494961709
0.06801748426886757,1.0,0.0068520757758968156
0.0,0.9616279069767442,1.0
