threshold,precision,recall
0.1887838144119271,0.9552845528455285,0.0947198710197501
0.18860883057919645,0.9556451612903226,0.09552599758162031
0.18681834539221095,0.956,0.09633212414349053
0.1859264256004872,0.9563492063492064,0.09713825070536074
0.1845877940705626,0.9565217391304348,0.09754131398629586
0.18330784210236067,0.9568627450980393,0.09834744054816606
0.18294802017165965,0.9571984435797666,0.09915356711003627
0.1815334133437259,0.9575289575289575,0.09995969367190649
0.18107638521660815,0.9578544061302682,0.1007658202337767
0.18025089545531378,0.9581749049429658,0.10157194679564692
0.17972571611155125,0.9547169811320755,0.10197501007658202
0.17927106948584978,0.9550561797752809,0.10278113663845223
0.17920281292130166,0.9553903345724907,0.10358726320032245
0.1788183878118978,0.955719557195572,0.10439338976219266
0.1787401265071315,0.9560439560439561,0.10519951632406288
0.17739308716558347,0.9563636363636364,0.10600564288593309
0.17648798037408073,0.9566787003610109,0.10681176944780331
0.1764743689679607,0.956989247311828,0.10761789600967352
0.17608090618492792,0.9572953736654805,0.10842402257154374
0.17535604145784028,0.9575971731448764,0.10923014913341395
0.17508350081340834,0.9578947368421052,0.11003627569528417
0.17489450391464145,0.9512195121951219,0.11003627569528417
0.17464073920321552,0.9515570934256056,0.11084240225715437
0.17321146026953607,0.9518900343642611,0.11164852881902458
0.17279986660261742,0.9522184300341296,0.1124546553808948
0.17265800211008556,0.9525423728813559,0.11326078194276501
0.17196533157999197,0.9528619528619529,0.11406690850463523
0.17154373074241314,0.9531772575250836,0.11487303506650544
0.17111347650784212,0.9534883720930233,0.11567916162837566
0.17022146125937165,0.9537953795379538,0.11648528819024587
0.17009829026477835,0.9506578947368421,0.11648528819024587
0.16928241378215203,0.9509803921568627,0.11729141475211609
0.16915287371996754,0.9512987012987013,0.1180975413139863
0.16758788789082596,0.9516129032258065,0.1189036678758565
0.16731412217720326,0.9519230769230769,0.11970979443772672
0.1667632670955521,0.9522292993630573,0.12051592099959693
0.16599465709841738,0.9525316455696202,0.12132204756146715
0.1659548585260361,0.9528301886792453,0.12212817412333736
0.16574901912126078,0.953125,0.12293430068520758
0.16553744288985595,0.953416149068323,0.12374042724707779
0.1655261921320033,0.9537037037037037,0.12454655380894801
0.16457303230196352,0.9539877300613497,0.12535268037081823
0.16442807271502194,0.9542682926829268,0.12615880693268844
0.16387058022160467,0.9544072948328267,0.12656187021362353
0.1638599988039688,0.9546827794561934,0.12736799677549376
0.1634401655805947,0.954954954954955,0.12817412333736397
0.1632582198018471,0.9552238805970149,0.12898024989923418
0.16309451864413685,0.9554896142433235,0.12978637646110439
0.16094631245874308,0.9557522123893806,0.13059250302297462
0.16070529031342473,0.9560117302052786,0.13139862958484483
0.1604971077031982,0.956268221574344,0.13220475614671504
0.16014705336844606,0.9565217391304348,0.13301088270858524
0.15939662228259457,0.9567723342939481,0.13381700927045545
0.15914234927145166,0.9570200573065902,0.13462313583232569
0.1585323718495569,0.9572649572649573,0.1354292623941959
0.15844951683025787,0.9575070821529745,0.1362353889560661
0.1583940826029278,0.9577464788732394,0.1370415155179363
0.15833697419019047,0.957983193277311,0.13784764207980654
0.1582898201355527,0.958217270194986,0.13865376864167675
0.15796689578273473,0.9584487534626038,0.13945989520354696
0.15784537488376554,0.9585635359116023,0.13986295848448208
0.157482282908776,0.9587912087912088,0.14066908504635228
0.15703174902242764,0.9590163934426229,0.1414752116082225
0.156001688186949,0.9592391304347826,0.1422813381700927
0.15577810251481833,0.9594594594594594,0.1430874647319629
0.15575307022719287,0.9596774193548387,0.14389359129383314
0.1547540638242104,0.9598930481283422,0.14469971785570335
0.1543086826543234,0.9601063829787234,0.14550584441757355
0.15385783192098526,0.9603174603174603,0.14631197097944376
0.15378217033158115,0.9605263157894737,0.147118097541314
0.15333485050312784,0.958005249343832,0.147118097541314
0.15179648851895172,0.95822454308094,0.1479242241031842
0.1517335452309545,0.9584415584415584,0.1487303506650544
0.15091312021682066,0.958656330749354,0.14953647722692462
0.15086383048615484,0.9588688946015425,0.15034260378879485
0.15025040568071402,0.959079283887468,0.15114873035066506
0.15011490223631538,0.9592875318066157,0.15195485691253527
0.1500801217753314,0.959493670886076,0.15276098347440548
0.1493191341984099,0.9570707070707071,0.15276098347440548
0.14772774084129964,0.957286432160804,0.15356711003627568
0.1476091214973655,0.9575,0.15437323659814592
0.1472504513655863,0.9577114427860697,0.15517936316001613
0.14711566290503936,0.9579207920792079,0.15598548972188633
0.14697273085717838,0.958128078817734,0.15679161628375654
0.14696547097899407,0.9583333333333334,0.15759774284562678
0.1457205535822123,0.9584352078239609,0.15800080612656187
0.14551179184201388,0.9586374695863747,0.15880693268843207
0.14534139423489487,0.9588377723970944,0.1596130592503023
0.14513588582300876,0.9590361445783132,0.16041918581217252
0.1444687400182606,0.9592326139088729,0.16122531237404272
0.144175826782521,0.9594272076372315,0.16203143893591293
0.14339836983548737,0.9596199524940617,0.16283756549778317
0.1431054154526687,0.9598108747044918,0.16364369205965337
0.14286605269913935,0.96,0.16444981862152358
0.1421678727238244,0.9601873536299765,0.1652559451833938
0.14209336083521232,0.9603729603729604,0.166062071745264
0.14194780410249475,0.9605568445475638,0.16686819830713423
0.1412619600117562,0.9607390300230947,0.16767432486900444
0.1410687386978792,0.960919540229885,0.16848045143087464
0.14096664394289762,0.9610983981693364,0.16928657799274485
0.14072700469322835,0.9612756264236902,0.1700927045546151
0.13998227574410152,0.9614512471655329,0.1708988311164853
0.13994244535795614,0.9593679458239278,0.17130189439742038
0.13930105792055839,0.9595505617977528,0.17210802095929062
0.13883203214353074,0.959731543624161,0.17291414752116083
0.13823348936999102,0.9599109131403119,0.17372027408303103
0.1380983014350071,0.9600886917960089,0.17452640064490124
0.1380965158273503,0.9602649006622517,0.17533252720677148
0.13748917843543004,0.9604395604395605,0.17613865376864168
0.13723402351874,0.9606126914660832,0.1769447803305119
0.13719886733669678,0.9607843137254902,0.1777509068923821
0.13686101485561508,0.9609544468546638,0.1785570334542523
0.1362379944166945,0.9611231101511879,0.17936316001612254
0.13618184685404916,0.9612903225806452,0.18016928657799275
0.13617435634734662,0.961456102783726,0.18097541313986296
0.13565199976586714,0.9616204690831557,0.18178153970173316
0.13553401342402957,0.9617834394904459,0.1825876662636034
0.1354190865182443,0.9619450317124736,0.1833937928254736
0.13533160380202472,0.9621052631578947,0.1841999193873438
0.1350184585057088,0.9622641509433962,0.18500604594921402
0.13496304765816414,0.9624217118997912,0.18581217251108423
0.1347417814373618,0.9625779625779626,0.18661829907295446
0.13463291350150522,0.9627329192546584,0.18742442563482467
0.13450773786622464,0.9628099173553719,0.18782748891575976
0.1344162762611077,0.9629629629629629,0.18863361547763
0.13439878947043063,0.9631147540983607,0.1894397420395002
0.1338349889135018,0.963265306122449,0.1902458686013704
0.13321351934358483,0.9634146341463414,0.19105199516324062
0.13298769562518106,0.9635627530364372,0.19185812172511085
0.1327509026606563,0.9637096774193549,0.19266424828698106
0.1327333399425793,0.963855421686747,0.19347037484885127
0.13265797175548238,0.964,0.19427650141072147
0.13179240012745716,0.9620758483033932,0.19427650141072147
0.13178289184695283,0.9622266401590457,0.1950826279725917
0.13169561977434505,0.9623762376237623,0.19588875453446192
0.13168977159599254,0.9625246548323472,0.19669488109633212
0.13154337363508425,0.962671905697446,0.19750100765820233
0.13151415722210336,0.9628180039138943,0.19830713422007254
0.13103772092436264,0.9629629629629629,0.19911326078194277
0.130580913338703,0.9631067961165048,0.19991938734381298
0.13054885049855955,0.9632495164410058,0.2007255139056832
0.13021070611691032,0.9633911368015414,0.2015316404675534
0.1300835734922354,0.963531669865643,0.20233776702942363
0.1298148936083085,0.9636711281070746,0.20314389359129384
0.12900041885130753,0.9638095238095238,0.20395002015316405
0.12889705226792733,0.9639468690702088,0.20475614671503425
0.1288494097869303,0.9640831758034026,0.20556227327690446
0.12881045962736692,0.9642184557438794,0.2063683998387747
0.12781908717728985,0.9643527204502814,0.2071745264006449
0.12731365091214908,0.9644859813084112,0.2079806529625151
0.12666474823690807,0.9646182495344506,0.20878677952438532
0.12623330252546447,0.9647495361781077,0.20959290608625555
0.12561009150457036,0.9648798521256932,0.21039903264812576
0.1254081802631474,0.9650092081031307,0.21120515920999597
0.12489849837456829,0.9651376146788991,0.21201128577186618
0.1247549078744026,0.9652650822669104,0.21281741233373638
0.12455419615075976,0.9653916211293261,0.21362353889560662
0.12454811805717346,0.9655172413793104,0.21442966545747683
0.12391642937466814,0.9656419529837251,0.21523579201934703
0.12344801030184628,0.9657657657657658,0.21604191858121724
0.12340580096733818,0.9658886894075404,0.21684804514308748
0.1232792782016101,0.9660107334525939,0.21765417170495768
0.12283195728744069,0.966131907308378,0.2184602982668279
0.12282178299937169,0.9662522202486679,0.2192664248286981
0.12277081408521465,0.9663716814159292,0.22007255139056833
0.12275767492694506,0.9664902998236331,0.22087867795243854
0.1214810265476771,0.9666080843585237,0.22168480451430875
0.12098468996663385,0.9667250437828371,0.22249093107617895
0.12078144292111258,0.9668411867364747,0.22329705763804916
0.12004630031050065,0.9669565217391304,0.2241031841999194
0.11993338901770453,0.9670710571923743,0.2249093107617896
0.11986209122057079,0.9671848013816926,0.2257154373236598
0.11962919281603789,0.9672977624784854,0.22652156388553002
0.11941445756005203,0.967409948542024,0.22732769044740025
0.11935532437110112,0.9675213675213675,0.22813381700927046
0.11883823153420689,0.9676320272572402,0.22893994357114067
0.11849919464789724,0.967741935483871,0.22974607013301088
0.11847854887824429,0.9678510998307953,0.23055219669488108
0.11833868694641546,0.9679595278246206,0.23135832325675132
0.11819524265813407,0.9680672268907563,0.23216444981862153
0.11794860254151147,0.9681742043551089,0.23297057638049173
0.1179408148321257,0.9682804674457429,0.23377670294236194
0.11776164645927664,0.9650582362728786,0.23377670294236194
0.11751430952343109,0.9651741293532339,0.23458282950423218
0.11736825142257018,0.9652892561983472,0.23538895606610238
0.11718162927315005,0.9654036243822076,0.2361950826279726
0.11700727603296435,0.9638752052545156,0.2365981459089077
0.11696430002543375,0.9639934533551555,0.23740427247077792
0.11670272965040188,0.964110929853181,0.23821039903264812
0.11667135608551622,0.9642276422764228,0.23901652559451833
0.11609502980493915,0.9643435980551054,0.23982265215638857
0.1158430952256579,0.9644588045234249,0.24062877871825877
0.11565027383790985,0.964573268921095,0.24143490528012898
0.11554696516060574,0.9646869983948636,0.2422410318419992
0.11494381718391053,0.9648,0.2430471584038694
0.11489152036608119,0.9649122807017544,0.24385328496573963
0.11458769997649848,0.9650238473767886,0.24465941152760984
0.11418624168670105,0.96513470681458,0.24546553808948005
0.114177247070008,0.9652448657187994,0.24627166465135025
0.11379179656083445,0.9653543307086614,0.2470777912132205
0.11378111613499355,0.9654631083202512,0.2478839177750907
0.11363811219978073,0.9655712050078247,0.2486900443369609
0.11281955314717627,0.9656786271450858,0.2494961708988311
0.11264868072267877,0.9657853810264385,0.2503022974607013
0.11179465508311695,0.9658914728682171,0.25110842402257155
0.11175083178260752,0.9659969088098919,0.25191455058444173
0.11120300416658366,0.9661016949152542,0.25272067714631197
0.1108210653729972,0.9662058371735791,0.2535268037081822
0.11060104096081864,0.9663093415007658,0.2543329302700524
0.1105415052024081,0.966412213740458,0.2551390568319226
0.1105355374149958,0.9665144596651446,0.25594518339379285
0.11025099659772485,0.9666160849772383,0.25675130995566303
0.10959827084635598,0.9636913767019667,0.25675130995566303
0.10959578516714785,0.9638009049773756,0.25755743651753327
0.10923908534511577,0.9639097744360903,0.25836356307940345
0.1091618135644437,0.9640179910044977,0.2591696896412737
0.10909936623601744,0.9641255605381166,0.2599758162031439
0.10897620843005185,0.9642324888226528,0.2607819427650141
0.10877367961335478,0.9643387815750372,0.26158806932688433
0.10779192611368614,0.9644444444444444,0.2623941958887545
0.10764853420095695,0.9645494830132939,0.26320032245062475
0.10755186192935746,0.9646539027982327,0.264006449012495
0.10746595226990681,0.9647577092511013,0.26481257557436516
0.10746144658715247,0.9648609077598829,0.2656187021362354
0.10726034189427912,0.964963503649635,0.2664248286981056
0.10722140207137261,0.9650655021834061,0.2672309552599758
0.10718846464148145,0.965166908563135,0.26803708182184605
0.10714962828209626,0.9623733719247467,0.26803708182184605
0.10681179910114572,0.9624819624819625,0.2688432083837162
0.1058800579754203,0.962589928057554,0.26964933494558646
0.10573449459382651,0.9626972740315638,0.2704554615074567
0.10548921077004597,0.9628040057224606,0.2712615880693269
0.10539665741215025,0.9614835948644793,0.27166465135026197
0.10435013058470523,0.9615931721194879,0.2724707779121322
0.10392449918150402,0.9617021276595744,0.27327690447400244
0.10367095039034041,0.9618104667609618,0.2740830310358726
0.10360902620560936,0.9619181946403385,0.27488915759774285
0.1034526832150662,0.9620253164556962,0.2756952841596131
0.1030545383473398,0.9621318373071529,0.27650141072148327
0.10298453659670032,0.9622377622377623,0.2773075372833535
0.10279795802622481,0.9623430962343096,0.2781136638452237
0.10265729604223038,0.9624478442280946,0.2789197904070939
0.10231295783808524,0.9625520110957004,0.27972591696896415
0.10214876398952677,0.9626556016597511,0.28053204353083433
0.10200413446652577,0.96,0.28053204353083433
0.10161396356425402,0.9601100412654745,0.28133817009270456
0.10151377757574058,0.9602194787379973,0.28214429665457474
0.10033371772108991,0.960328317373461,0.282950423216445
0.10022230694147748,0.9604365620736699,0.2837565497783152
0.10009298704212184,0.9605442176870749,0.2845626763401854
0.09998172507147463,0.9606512890094979,0.28536880290205563
0.0997401451507615,0.9607577807848444,0.2861749294639258
0.09913162867163752,0.9608636977058029,0.28698105602579604
0.09871588422197236,0.9609690444145357,0.2877871825876663
0.0976010271836016,0.9610738255033557,0.28859330914953646
0.09757834561540547,0.9611780455153949,0.2893994357114067
0.09667376553119221,0.9612817089452603,0.29020556227327693
0.0963978287799983,0.9587217043941412,0.29020556227327693
0.0961567309595023,0.9588313413014609,0.2910116888351471
0.095747684114623,0.9589403973509933,0.29181781539701734
0.09549027337496173,0.9576719576719577,0.29181781539701734
0.0954197041888178,0.9577836411609498,0.2926239419588875
0.09527383332313488,0.9578947368421052,0.29343006852075776
0.09468317638366588,0.9579500657030223,0.29383313180169285
0.09462702241228042,0.9580602883355177,0.2946392583635631
0.09450727039063266,0.9581699346405229,0.2954453849254333
0.09438408998041029,0.9569752281616688,0.2958484482063684
0.09394605175918673,0.9570871261378413,0.2966545747682386
0.09356040581384968,0.9571984435797666,0.2974607013301088
0.09320613459952704,0.9573091849935317,0.29826682789197906
0.0931306813209628,0.9574193548387097,0.29907295445384924
0.09311006152657171,0.9575289575289575,0.2998790810157195
0.09305641245041922,0.9576379974326059,0.3006852075775897
0.0926034561497931,0.9577464788732394,0.3014913341394599
0.09256644122387035,0.9578544061302682,0.3022974607013301
0.09190018116434874,0.9579617834394905,0.3031035872632003
0.09162623261539266,0.9580686149936467,0.30390971382507054
0.09146477551511126,0.9581749049429658,0.3047158403869408
0.09097698789732471,0.9582806573957017,0.30552196694881095
0.09091297352254882,0.9583858764186634,0.3063280935106812
0.09081183603964207,0.9584905660377359,0.30713422007255137
0.09000836929961155,0.958594730238394,0.3079403466344216
0.08958637861154478,0.9586983729662077,0.30874647319629184
0.08952519996334184,0.9588014981273408,0.309552599758162
0.08948438544986967,0.958904109589041,0.31035872632003225
0.08931016129033853,0.9590062111801242,0.31116485288190243
0.08908906618351417,0.9591078066914498,0.31197097944377267
0.08861958515177716,0.9592088998763906,0.3127771060056429
0.08846901530280084,0.9593094944512947,0.3135832325675131
0.08835886928449654,0.959409594095941,0.3143893591293833
0.08769590632373625,0.9595092024539877,0.31519548569125355
0.08759729158613397,0.9596083231334149,0.31600161225312373
0.08756262826166526,0.9597069597069597,0.31680773881499397
0.0875250263149055,0.9598051157125457,0.31761386537686415
0.08748057207750018,0.959902794653706,0.3184199919387344
0.08742277151991805,0.96,0.3192261185006046
0.0873758710427312,0.9600967351874244,0.3200322450624748
0.08723574120625481,0.9601930036188179,0.32083837162434503
0.08616496491341266,0.9602888086642599,0.3216444981862152
0.08616380842776081,0.9603841536614646,0.32245062474808545
0.08605740670518008,0.9604790419161676,0.3232567513099557
0.08587509201578247,0.9605734767025089,0.32406287787182586
0.08576679406989374,0.9606674612634089,0.3248690044336961
0.08568574474438691,0.9607609988109393,0.32567513099556633
0.08556465447238985,0.9608540925266904,0.3264812575574365
0.08535354099448363,0.9609467455621302,0.32728738411930675
0.08508843652782593,0.961038961038961,0.3280935106811769
0.085071068242093,0.9611307420494699,0.32889963724304716
0.08478680030944777,0.9612220916568742,0.3297057638049174
0.08437676199396597,0.9613130128956624,0.3305118903667876
0.08369874872054493,0.9614035087719298,0.3313180169286578
0.08352109029373987,0.9614935822637106,0.332124143490528
0.0834752751693309,0.9615832363213038,0.3329302700523982
0.08330930509603181,0.9616279069767442,0.3333333333333333
0.08321033107506652,0.9617169373549884,0.33413945989520355
0.08273062579624857,0.9618055555555556,0.3349455864570738
0.08261376707070343,0.9618937644341802,0.33575171301894396
0.08245916105225995,0.9619815668202765,0.3365578395808142
0.08240883345964203,0.9620689655172414,0.3373639661426844
0.08193332967587723,0.9621559633027523,0.3381700927045546
0.08117889604474768,0.9622425629290617,0.33897621926642485
0.0807550561472696,0.9623287671232876,0.33978234582829503
0.08074768611755784,0.9623717217787914,0.3401854091092302
0.08044954931758888,0.962457337883959,0.34099153567110035
0.08004332254180074,0.9625425652667423,0.3417976622329706
0.08000588605146532,0.9626274065685164,0.34260378879484077
0.0798119010586634,0.9626696832579186,0.3430068520757759
0.07975124405071811,0.9627539503386005,0.3438129786376461
0.07970918165587877,0.9628378378378378,0.34461910519951633
0.07955699420213945,0.9629213483146067,0.34542523176138656
0.0794527579147777,0.9630044843049327,0.34623135832325674
0.07940329179234938,0.9630872483221476,0.347037484885127
0.07907692384253534,0.9631696428571429,0.34784361144699716
0.07840188929274737,0.9632516703786191,0.3486497380088674
0.07807971770044861,0.9633333333333334,0.34945586457073763
0.07748733433376268,0.9634146341463414,0.3502619911326078
0.07603214170538286,0.963495575221239,0.35106811769447804
0.07580492420834255,0.9635761589403974,0.3518742442563482
0.0757121866482551,0.961453744493392,0.3518742442563482
0.0752303295300727,0.9615384615384616,0.35268037081821846
0.07515519487300056,0.9616228070175439,0.3534864973800887
0.07482261952639159,0.9617067833698031,0.3542926239419589
0.0743361243407791,0.9617903930131004,0.3550987505038291
0.07403846139233908,0.9618736383442266,0.3559048770656993
0.07374415067282658,0.9619565217391305,0.3567110036275695
0.07371094426307102,0.9620390455531453,0.35751713018943976
0.07327389355453426,0.9621212121212122,0.35832325675130994
0.07302674631178192,0.9622030237580994,0.3591293833131802
0.07299228068926569,0.9622844827586207,0.3599355098750504
0.07289031608474698,0.9623655913978495,0.3607416364369206
0.07285244760856778,0.9624463519313304,0.3615477629987908
0.07265907671913607,0.9625267665952891,0.362353889560661
0.07259442391798507,0.9626068376068376,0.36316001612253124
0.07257598499330783,0.9626865671641791,0.3639661426844015
0.07234416756209193,0.9627659574468085,0.36477226924627165
0.07196243695815516,0.9628450106157113,0.3655783958081419
0.07194110387271015,0.9629237288135594,0.36638452237001207
0.07189720831013723,0.9630021141649049,0.3671906489318823
0.07146463682048054,0.9630411826821542,0.3675937122128174
0.07130372446355293,0.9631190727081138,0.3683998387746876
0.07116850447748178,0.9631966351209253,0.36920596533655786
0.07094948272385987,0.9632738719832109,0.37001209189842804
0.07077370569004038,0.9633507853403142,0.3708182184602983
0.07063329508539005,0.9634273772204807,0.37162434502216846
0.0703993097570997,0.9634655532359081,0.3720274083031036
0.07030816816372262,0.9635416666666666,0.3728335348649738
0.06986474200244147,0.9636174636174636,0.373639661426844
0.06962344791546592,0.9636929460580913,0.37444578798871425
0.06878031035411951,0.9637681159420289,0.37525191455058443
0.06858901085202311,0.9638055842812823,0.3756549778315195
0.06844444454605324,0.9638802889576883,0.37646110439338976
0.0682032716608339,0.9629248197734295,0.37686416767432485
0.06815230884782515,0.9609455292908531,0.37686416767432485
0.06780221421383367,0.961025641025641,0.3776702942361951
0.06762184753747637,0.9611054247697032,0.3784764207980653
0.06731674589926041,0.9611848825331971,0.3792825473599355
0.0671172936301489,0.9612640163098879,0.38008867392180573
0.0671094496508778,0.9613428280773143,0.3808948004836759
0.0665583011027525,0.9614213197969543,0.38170092704554615
0.06639538236937527,0.961499493414387,0.3825070536074164
0.06609830603798943,0.961577350859454,0.38331318016928656
0.06600388808410594,0.9616548940464178,0.3841193067311568
0.06596652472419785,0.9617321248741189,0.38492543329302703
0.06590274575648937,0.9618090452261306,0.3857315598548972
0.06574956404481799,0.9618473895582329,0.3861346231358323
0.06492033819022887,0.9619238476953907,0.38694074969770254
0.06485230048230328,0.962,0.38774687625957277
0.0647179855242891,0.9620758483033932,0.38855300282144295
0.06439647742007817,0.9621513944223108,0.3893591293833132
0.06403029543368614,0.9622266401590457,0.3901652559451834
0.06375352279184288,0.9623015873015873,0.3909713825070536
0.06320968601956427,0.9623762376237623,0.39177750906892383
0.06305096820928381,0.9624505928853755,0.392583635630794
0.06304868369881063,0.9625246548323472,0.39338976219266425
0.06275513875972526,0.9625984251968503,0.3941958887545345
0.06268266284722122,0.962671905697446,0.39500201531640466
0.062413276910670314,0.9627450980392157,0.3958081418782749
0.06143951278773373,0.9628180039138943,0.3966142684401451
0.061070525297787205,0.962890625,0.3974203950020153
0.061003898104863785,0.9629629629629629,0.39822652156388555
0.06092895538387595,0.9630350194552529,0.39903264812575573
0.06054179282175212,0.9631067961165048,0.39983877468762596
0.060226454812130334,0.9631782945736435,0.40064490124949614
0.060213582678960716,0.9632495164410058,0.4014510278113664
